Año;Taxonómico;AL3;Zona;Peso vivo (kg);cód. CEIUAPA;Nombre_grupo CEIUAPA;CEIUAPA: Clasificación Estadística Internacional Uniforme de Animales y Plantas Acuáticas
1997;1750102610;YFT;#¡VALOR!;1.629.000;36;Atunes, bonitos y agujas;
1997;1750102612;BET;34;13.341.000;36;Atunes, bonitos y agujas;
1997;1750102612;BET;41;44.500;36;Atunes, bonitos y agujas;
1997;1750102612;BET;47;500;36;Atunes, bonitos y agujas;
1997;1750102612;BET;51;14.071.400;36;Atunes, bonitos y agujas;
1997;1750102612;BET;57;46.400;36;Atunes, bonitos y agujas;
1997;1750102612;BET;#¡VALOR!;2.499.000;36;Atunes, bonitos y agujas;
1997;17501XXXXX043;TUN;34;34.000;36;Atunes, bonitos y agujas;
1997;1750300505;BUM;34;100.000;36;Atunes, bonitos y agujas;
1997;1750300505;BUM;37;1.000;36;Atunes, bonitos y agujas;
1997;1750300904;WHM;37;1.000;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;21;254.059;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;27;1.788.965;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;31;93.431;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;34;5.849.269;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;37;1.264.000;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;41;3.836.503;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;47;2.011.463;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;51;508.000;36;Atunes, bonitos y agujas;
1997;1750400301;SWO;#¡VALOR!;2.039.000;36;Atunes, bonitos y agujas;
1997;17505XXXXX;GEP;27;547;37;Peces pelágicos diversos;
1997;17505XXXXX;GEP;34;21.089;37;Peces pelágicos diversos;
1997;1750600302;LHT;27;47.713;37;Peces pelágicos diversos;
1997;1750600302;LHT;37;42.528;37;Peces pelágicos diversos;
1997;1750600601;SFS;27;650.915;37;Peces pelágicos diversos;
1997;1750600601;SFS;37;1.346.680;37;Peces pelágicos diversos;
1997;1750600601;SFS;47;1.900;37;Peces pelágicos diversos;
1997;1750601201;BSF;27;106.434;37;Peces pelágicos diversos;
1997;17608XXXXX;CEN;34;1.572;33;Peces costeros diversos;
1997;17608XXXXX;CEN;47;2.100;33;Peces costeros diversos;
1997;17710001XX;BAR;27;8.177;34;Peces demersales diversos;
1997;17710001XX;BAR;34;31.359;34;Peces demersales diversos;
1997;17710001XX;BAR;37;25.606;34;Peces demersales diversos;
1997;17710XXXXX;BAZ;37;14.954;34;Peces demersales diversos;
1997;1780100112;REB;27;4.437.400;33;Peces costeros diversos;
1997;17801001XX;RED;21;1.387.719;33;Peces costeros diversos;
1997;17801001XX;RED;27;4.577.800;33;Peces costeros diversos;
1997;1780101703;BRF;27;218.314;33;Peces costeros diversos;
1997;1780101703;BRF;34;11.642;33;Peces costeros diversos;
1997;1780101703;BRF;37;84.483;33;Peces costeros diversos;
1997;1780101703;BRF;47;14.400;33;Peces costeros diversos;
1997;17801XXXXX;SCO;27;1.327.377;33;Peces costeros diversos;
1997;17801XXXXX;SCO;34;814;33;Peces costeros diversos;
1997;17801XXXXX;SCO;37;202.443;33;Peces costeros diversos;
1997;17801XXXXX;SCO;47;34.100;33;Peces costeros diversos;
1997;17802XXXXX;GUX;27;1.261.550;33;Peces costeros diversos;
1997;17802XXXXX;GUX;37;260.407;33;Peces costeros diversos;
1997;18301XXXXX;LEF;27;88.049;31;Platijas, halibuts, lenguados;
1997;18301XXXXX;LEF;37;9.507;31;Platijas, halibuts, lenguados;
1997;1830200201;HAL;21;49.979;31;Platijas, halibuts, lenguados;
1997;1830200201;HAL;27;200;31;Platijas, halibuts, lenguados;
1997;1830200405;PLE;27;3.500;31;Platijas, halibuts, lenguados;
1997;1830200501;GHL;21;7.943.260;31;Platijas, halibuts, lenguados;
1997;1830200501;GHL;27;255.800;31;Platijas, halibuts, lenguados;
1997;1830200501;GHL;34;3.811.680;31;Platijas, halibuts, lenguados;
1997;1830201102;WIT;21;1.345.976;31;Platijas, halibuts, lenguados;
1997;1830201102;WIT;27;4.183.668;31;Platijas, halibuts, lenguados;
1997;1830201401;PLA;21;1.007.080;31;Platijas, halibuts, lenguados;
1997;1830201401;PLA;27;115.100;31;Platijas, halibuts, lenguados;
1997;1830202404;YEL;21;657.202;31;Platijas, halibuts, lenguados;
1997;1830202405;DAB;27;445;31;Platijas, halibuts, lenguados;
1997;1830204504;LEM;27;235.503;31;Platijas, halibuts, lenguados;
1997;1830204802;FLE;27;318.628;31;Platijas, halibuts, lenguados;
1997;18303007XX;SOO;27;178.003;31;Platijas, halibuts, lenguados;
1997;18303007XX;SOO;34;6.213.048;31;Platijas, halibuts, lenguados;
1997;18303007XX;SOO;37;374.445;31;Platijas, halibuts, lenguados;
1997;1830301701;CET;27;2.152.222;31;Platijas, halibuts, lenguados;
1997;1830301701;CET;37;3.460;31;Platijas, halibuts, lenguados;
1997;18305003XX;LEZ;27;7.006.200;31;Platijas, halibuts, lenguados;
1997;18305003XX;LEZ;37;196.453;31;Platijas, halibuts, lenguados;
1997;1830506401;BLL;27;409.056;31;Platijas, halibuts, lenguados;
1997;1830506401;BLL;37;19.348;31;Platijas, halibuts, lenguados;
1997;1830509201;TUR;27;320.042;31;Platijas, halibuts, lenguados;
1997;1830509201;TUR;37;18.505;31;Platijas, halibuts, lenguados;
1997;183XXXXXXX;FLX;27;11.715.273;31;Platijas, halibuts, lenguados;
1997;183XXXXXXX;FLX;37;436.381;31;Platijas, halibuts, lenguados;
1997;19010XXXXX;TRI;37;68;33;Peces costeros diversos;
1997;1950100103;ANG;21;1.667;33;Peces costeros diversos;
1997;19501001XX;MNZ;27;5.161.710;33;Peces costeros diversos;
1997;19501001XX;MNZ;34;251.627;33;Peces costeros diversos;
1997;19501001XX;MNZ;37;902.480;33;Peces costeros diversos;
1997;19501001XX;MNZ;47;83.876;33;Peces costeros diversos;
1997;199XXXXXXX007;GRO;27;1.631.152;39;Peces marinos no identificados;
1997;199XXXXXXX007;GRO;34;11.641;39;Peces marinos no identificados;
1997;199XXXXXXX007;GRO;37;66.554;39;Peces marinos no identificados;
1997;199XXXXXXX008;PEL;27;8.096.451;39;Peces marinos no identificados;
1997;199XXXXXXX009;FIN;21;19.410;39;Peces marinos no identificados;
1997;199XXXXXXX009;FIN;27;4.324.669;39;Peces marinos no identificados;
1997;199XXXXXXX009;FIN;34;11.481.012;39;Peces marinos no identificados;
1997;199XXXXXXX009;FIN;37;4.901.550;39;Peces marinos no identificados;
1997;199XXXXXXX009;FIN;47;44.200;39;Peces marinos no identificados;
1997;199XXXXXXX010;MZZ;27;12.894.545;39;Peces marinos no identificados;
1997;199XXXXXXX010;MZZ;34;2.546.921;39;Peces marinos no identificados;
1997;199XXXXXXX010;MZZ;37;3.308.908;39;Peces marinos no identificados;
1997;199XXXXXXX052;BAI;27;91.345;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX052;BAI;37;62;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX053;SKH;27;2.665.837;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX053;SKH;37;10.937;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX053;SKH;51;13.038;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX053;SKH;#¡VALOR!;26.543;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX054;SKX;27;2.740.536;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX054;SKX;34;24.933;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX054;SKX;37;351.897;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX054;SKX;47;400;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX055;CAR;37;95.000;38;Tiburones, rayas y quimeras;
1997;199XXXXXXX057;HOL;27;13.300;38;Tiburones, rayas y quimeras;
1997;2250100102;MTS;27;53.936;47;Crustáceos marinos diversos;
1997;2250100102;MTS;37;1.169.024;47;Crustáceos marinos diversos;
1997;2280100117;TGS;37;53.160;45;Gambas, camarones;
1997;22801001XX;PEN;27;367.500;45;Gambas, camarones;
1997;2280101701;DPS;27;1.988.842;45;Gambas, camarones;
1997;2280101701;DPS;34;1.145.492;45;Gambas, camarones;
1997;22801XXXXX;PEZ;27;1.156.942;45;Gambas, camarones;
1997;22801XXXXX;PEZ;34;1.443.233;45;Gambas, camarones;
1997;22801XXXXX;PEZ;47;481.078;45;Gambas, camarones;
1997;2280202101;SSH;37;42.598;45;Gambas, camarones;
1997;2280202101;SSH;47;479.280;45;Gambas, camarones;
1997;2280203101;ARA;37;285.820;45;Gambas, camarones;
1997;22802XXXXX;ARI;27;3.431.358;45;Gambas, camarones;
1997;22802XXXXX;ARI;34;1.129.956;45;Gambas, camarones;
1997;22802XXXXX;ARI;37;3.600;45;Gambas, camarones;
1997;22802XXXXX;ARI;47;564.796;45;Gambas, camarones;
1997;2280400203;PRA;21;422.886;45;Gambas, camarones;
1997;2280400203;PRA;27;1.006.200;45;Gambas, camarones;
1997;22804XXXXX;PDZ;27;6.917.567;45;Gambas, camarones;
1997;22804XXXXX;PDZ;34;118.741;45;Gambas, camarones;
1997;22804XXXXX;PDZ;37;2.114.789;45;Gambas, camarones;
1997;22804XXXXX;PDZ;47;39.580;45;Gambas, camarones;
1997;2281201810;CPR;27;67.593;45;Gambas, camarones;
1997;22812XXXXX046;PAL;27;23.135;45;Gambas, camarones;
1997;22812XXXXX046;PAL;34;12.277;45;Gambas, camarones;
1997;22812XXXXX046;PAL;37;222.144;45;Gambas, camarones;
1997;2282300303;CSH;27;57;45;Gambas, camarones;
1997;228XXXXXXX;DCP;37;483.763;45;Gambas, camarones;
1997;2290100804;SLO;37;82.335;43;Bogavantes, langostas;
1997;22901008XX;CRW;27;21.772;43;Bogavantes, langostas;
1997;22915XXXXX;LOS;27;1.428;43;Bogavantes, langostas;
1997;22915XXXXX;LOS;34;1.520;43;Bogavantes, langostas;
1997;22915XXXXX;LOS;37;151;43;Bogavantes, langostas;
1997;2294200602;NEP;27;1.255.500;43;Bogavantes, langostas;
1997;2294200602;NEP;34;195.428;43;Bogavantes, langostas;
1997;2294200602;NEP;37;411.099;43;Bogavantes, langostas;
1997;2294200602;NEP;47;65.143;43;Bogavantes, langostas;
1997;2294200718;LBE;27;14.291;43;Bogavantes, langostas;
1997;2294200718;LBE;37;2.622;43;Bogavantes, langostas;
1997;2302007004;KCA;37;3.889;44;Cangrejos reales, galateidos;
1997;23020XXXXX;KCX;37;3.212;44;Cangrejos reales, galateidos;
1997;2310901006;CRE;27;50.748;42;Cangrejos, centollas;
1997;23111004XX;CRS;27;6.072;42;Cangrejos, centollas;
1997;23111004XX;CRS;37;757;42;Cangrejos, centollas;
1997;2311109001;CRG;27;1.683;42;Cangrejos, centollas;
1997;23111XXXXX;SWM;27;186.036;42;Cangrejos, centollas;
1997;23111XXXXX;SWM;37;9.148;42;Cangrejos, centollas;
1997;2312100501;SCR;27;206.409;42;Cangrejos, centollas;
1997;2312100501;SCR;37;2.519;42;Cangrejos, centollas;
1997;23143001XX;GER;27;324;42;Cangrejos, centollas;
1997;23143001XX;GER;37;28.276;42;Cangrejos, centollas;
1997;231XXXXXXX;CRA;21;186;42;Cangrejos, centollas;
1997;231XXXXXXX;CRA;27;9.466.050;42;Cangrejos, centollas;
1997;231XXXXXXX;CRA;34;1.019.186;42;Cangrejos, centollas;
1997;231XXXXXXX;CRA;37;549.631;42;Cangrejos, centollas;
1997;231XXXXXXX;CRA;47;339.729;42;Cangrejos, centollas;
1997;299XXXXXXX011;FCX;37;306.517;41;Crustáceos de agua dulce;
1997;299XXXXXXX013;CRU;27;394.825;47;Crustáceos marinos diversos;
1997;299XXXXXXX013;CRU;34;64.293;47;Crustáceos marinos diversos;
1997;299XXXXXXX013;CRU;37;362.132;47;Crustáceos marinos diversos;
1997;3070100101;PEE;27;7.927;52;Orejas de mar, bigaros, estrombos;
1997;3070100101;PEE;37;147.106;52;Orejas de mar, bigaros, estrombos;
1997;30702002XX;MUE;27;37.810;52;Orejas de mar, bigaros, estrombos;
1997;30702002XX;MUE;37;755.581;52;Orejas de mar, bigaros, estrombos;
1997;307XXXXXXX;GAS;27;20.418;52;Orejas de mar, bigaros, estrombos;
1997;307XXXXXXX;GAS;37;419.297;52;Orejas de mar, bigaros, estrombos;
1997;3160700205;OYF;27;388.084;53;Ostras;
1997;3160700205;OYF;37;273;53;Ostras;
1997;3160800309;SCE;27;390.587;55;Vieiras;
1997;3160800309;SCE;37;2.323;55;Vieiras;
1997;31608XXXXX;SCX;27;36.385;55;Vieiras;
1997;31608XXXXX;SCX;37;40.394;55;Vieiras;
1997;3161000105;MUS;27;84.230;54;Mejillones;
1997;3161000112;MSM;27;92.127;54;Mejillones;
1997;3161000112;MSM;37;28.667;54;Mejillones;
1997;3161100105;SVE;27;1.727.817;56;Almejas, berberechos, arcas;
1997;3161100105;SVE;37;484.485;56;Almejas, berberechos, arcas;
1997;3161100301;CTS;27;2.141.679;56;Almejas, berberechos, arcas;
1997;3161100301;CTS;37;4.731;56;Almejas, berberechos, arcas;
1997;3161102001;CTG;27;1.036.041;56;Almejas, berberechos, arcas;
1997;3161102001;CTG;37;51.450;56;Almejas, berberechos, arcas;
1997;31611020XX;TPS;37;419.342;56;Almejas, berberechos, arcas;
1997;31611XXXXX;CLV;27;2.022.047;56;Almejas, berberechos, arcas;
1997;31611XXXXX;CLV;37;8.907;56;Almejas, berberechos, arcas;
1997;31612XXXXX;MAT;27;11.668;56;Almejas, berberechos, arcas;
1997;31612XXXXX;MAT;37;280.547;56;Almejas, berberechos, arcas;
1997;31615002XX;DON;27;50.483;56;Almejas, berberechos, arcas;
1997;31615002XX;DON;37;239.665;56;Almejas, berberechos, arcas;
1997;3161600302;RAE;37;3.614;56;Almejas, berberechos, arcas;
1997;31616003XX;RAZ;27;204.802;56;Almejas, berberechos, arcas;
1997;31616XXXXX;SOI;37;441;56;Almejas, berberechos, arcas;
1997;3162300203;COC;27;2.964.896;56;Almejas, berberechos, arcas;
1997;31623XXXXX;COZ;27;157;56;Almejas, berberechos, arcas;
1997;31623XXXXX;COZ;37;1.849.377;56;Almejas, berberechos, arcas;
1997;3210200202;CTC;27;336.432;57;Calamares, jibias, pulpos;
1997;3210200202;CTC;34;657.736;57;Calamares, jibias, pulpos;
1997;32102XXXXX026;CTL;27;1.620.003;57;Calamares, jibias, pulpos;
1997;32102XXXXX026;CTL;34;2.818.368;57;Calamares, jibias, pulpos;
1997;32102XXXXX026;CTL;37;1.220.381;57;Calamares, jibias, pulpos;
1997;32102XXXXX026;CTL;47;2.818.368;57;Calamares, jibias, pulpos;
1997;3210400112;CHO;37;232.121;57;Calamares, jibias, pulpos;
1997;32104001XX;SQC;27;2.519.503;57;Calamares, jibias, pulpos;
1997;32104001XX;SQC;34;6.192.979;57;Calamares, jibias, pulpos;
1997;32104001XX;SQC;37;232.654;57;Calamares, jibias, pulpos;
1997;32104001XX;SQC;41;3.966.923;57;Calamares, jibias, pulpos;
1997;3210501001;SQI;21;633;57;Calamares, jibias, pulpos;
1997;3210501001;SQI;27;2.423.716;57;Calamares, jibias, pulpos;
1997;3210501001;SQI;37;274.856;57;Calamares, jibias, pulpos;
1997;3210501003;SQA;41;25.374.334;57;Calamares, jibias, pulpos;
1997;32105010XX;ILL;34;32.551;57;Calamares, jibias, pulpos;
1997;3210505801;SQE;27;2.507.360;57;Calamares, jibias, pulpos;
1997;3210505801;SQE;37;134.747;57;Calamares, jibias, pulpos;
1997;32105XXXXX036;SQU;37;282.868;57;Calamares, jibias, pulpos;
1997;32109XXXXX;OCT;27;6.292.781;57;Calamares, jibias, pulpos;
1997;32109XXXXX;OCT;34;22.300.279;57;Calamares, jibias, pulpos;
1997;32109XXXXX;OCT;37;4.897.620;57;Calamares, jibias, pulpos;
1997;32109XXXXX;OCT;47;244.336;57;Calamares, jibias, pulpos;
1997;321XXXXXXX;CEP;37;68.011;57;Calamares, jibias, pulpos;
1997;399XXXXXXX015;CLX;27;375.271;56;Almejas, berberechos, arcas;
1997;399XXXXXXX015;CLX;37;164.654;56;Almejas, berberechos, arcas;
1997;399XXXXXXX016;MOL;27;210.669;58;Moluscos marinos diversos;
1997;399XXXXXXX016;MOL;34;15.842;58;Moluscos marinos diversos;
1997;399XXXXXXX016;MOL;37;16.488;58;Moluscos marinos diversos;
1997;689XXXXXXX;ECH;27;1.458;76;Erizos de mar y otros equinodermos;
1997;693XXXXXXX;URX;27;585.526;76;Erizos de mar y otros equinodermos;
1997;693XXXXXXX;URX;37;3.831;76;Erizos de mar y otros equinodermos;
1997;694XXXXXXX;CUX;37;3.932;76;Erizos de mar y otros equinodermos;
1997;699XXXXXXX;INV;37;3.657;77;Invertebrados acuáticos diversos;
1997;78726002XX;GEL;27;794.083;92;Algas rojas;
1998;1060100301;BSK;37;6.323;38;Tiburones, rayas y quimeras;
1998;1060600601;ALV;27;15.843;38;Tiburones, rayas y quimeras;
1998;1060600601;ALV;34;22.282;38;Tiburones, rayas y quimeras;
1998;1060600601;ALV;37;7.000;38;Tiburones, rayas y quimeras;
1998;1060600602;PTH;27;8.346;38;Tiburones, rayas y quimeras;
1998;1060600603;BTH;21;1.368;38;Tiburones, rayas y quimeras;
1998;1060600603;BTH;27;47.223;38;Tiburones, rayas y quimeras;
1998;1060600603;BTH;34;64.995;38;Tiburones, rayas y quimeras;
1998;1060800203;LMA;27;9.314;38;Tiburones, rayas y quimeras;
1998;1060800203;LMA;34;12.532;38;Tiburones, rayas y quimeras;
1998;1060800203;LMA;41;1.839;38;Tiburones, rayas y quimeras;
1998;1060800203;LMA;47;5.152;38;Tiburones, rayas y quimeras;
1998;1060800203;LMA;51;500;38;Tiburones, rayas y quimeras;
1998;1060800301;POR;21;1.199;38;Tiburones, rayas y quimeras;
1998;1060800301;POR;27;678.694;38;Tiburones, rayas y quimeras;
1998;1060800301;POR;34;13.532;38;Tiburones, rayas y quimeras;
1998;1060800301;POR;47;927;38;Tiburones, rayas y quimeras;
1998;1060800301;POR;87;7.434;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;21;148.622;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;27;1.058.336;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;31;33.382;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;34;1.665.888;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;37;8.833;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;41;341.803;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;47;298.327;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;51;498.438;38;Tiburones, rayas y quimeras;
1998;10608XXXXX;MSK;87;927.245;38;Tiburones, rayas y quimeras;
1998;10801003XX;SCL;27;491.288;38;Tiburones, rayas y quimeras;
1998;10801003XX;SCL;34;2.058;38;Tiburones, rayas y quimeras;
1998;10801003XX;SCL;37;316.063;38;Tiburones, rayas y quimeras;
1998;10801XXXXX;SYX;27;367.250;38;Tiburones, rayas y quimeras;
1998;10801XXXXX;SYX;37;26.727;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;21;1.817.545;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;27;14.225.313;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;31;418.326;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;34;12.703.404;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;37;59.161;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;41;1.492.209;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;47;1.461.947;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;51;797.132;38;Tiburones, rayas y quimeras;
1998;1080200401;BSH;87;813.572;38;Tiburones, rayas y quimeras;
1998;1080201011;OCS;34;6.436;38;Tiburones, rayas y quimeras;
1998;1080201011;OCS;47;3.025;38;Tiburones, rayas y quimeras;
1998;1080201011;OCS;51;6.559;38;Tiburones, rayas y quimeras;
1998;1080201017;FAL;27;4.266;38;Tiburones, rayas y quimeras;
1998;1080201017;FAL;34;7.065;38;Tiburones, rayas y quimeras;
1998;1080201017;FAL;51;5.923;38;Tiburones, rayas y quimeras;
1998;1080201023;CCS;27;2.447;38;Tiburones, rayas y quimeras;
1998;1080201703;TIG;27;135.138;38;Tiburones, rayas y quimeras;
1998;1080201703;TIG;34;2.649;38;Tiburones, rayas y quimeras;
1998;1080201703;TIG;51;176;38;Tiburones, rayas y quimeras;
1998;10802XXXXX;RSK;21;1.725;38;Tiburones, rayas y quimeras;
1998;10802XXXXX;RSK;27;456.417;38;Tiburones, rayas y quimeras;
1998;10802XXXXX;RSK;34;157.881;38;Tiburones, rayas y quimeras;
1998;10802XXXXX;RSK;41;20.626;38;Tiburones, rayas y quimeras;
1998;10802XXXXX;RSK;47;24.128;38;Tiburones, rayas y quimeras;
1998;1080300501;SPZ;27;1.152;38;Tiburones, rayas y quimeras;
1998;1080300501;SPZ;34;16.502;38;Tiburones, rayas y quimeras;
1998;1080300501;SPZ;47;4.694;38;Tiburones, rayas y quimeras;
1998;1080300501;SPZ;51;8.856;38;Tiburones, rayas y quimeras;
1998;1080300506;SPL;27;1.080;38;Tiburones, rayas y quimeras;
1998;1080300506;SPL;34;1.718;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;21;6.534;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;27;162.571;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;31;1.504;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;34;388.150;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;41;78.041;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;47;98.277;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;51;560;38;Tiburones, rayas y quimeras;
1998;10803005XX;SPN;87;4.564;38;Tiburones, rayas y quimeras;
1998;1080400713;SMD;27;92.881;38;Tiburones, rayas y quimeras;
1998;1080400713;SMD;37;16.742;38;Tiburones, rayas y quimeras;
1998;10804007XX;SDV;27;26.167;38;Tiburones, rayas y quimeras;
1998;10804007XX;SDV;37;1.853;38;Tiburones, rayas y quimeras;
1998;1080401103;GAG;27;470.793;38;Tiburones, rayas y quimeras;
1998;1080401103;GAG;34;956;38;Tiburones, rayas y quimeras;
1998;1080401103;GAG;37;12.501;38;Tiburones, rayas y quimeras;
1998;1090100704;DGS;21;484;38;Tiburones, rayas y quimeras;
1998;1090100704;DGS;27;26.784;38;Tiburones, rayas y quimeras;
1998;10901XXXXX;DGX;21;607.506;38;Tiburones, rayas y quimeras;
1998;10901XXXXX;DGX;27;627.855;38;Tiburones, rayas y quimeras;
1998;1090300401;AGN;34;5.085;38;Tiburones, rayas y quimeras;
1998;1090300401;AGN;37;15;38;Tiburones, rayas y quimeras;
1998;109XXXXXXX;SHX;27;121.235;38;Tiburones, rayas y quimeras;
1998;11004001XX;SKA;21;8.105.791;38;Tiburones, rayas y quimeras;
1998;11004001XX;SKA;27;11.912.454;38;Tiburones, rayas y quimeras;
1998;11004001XX;SKA;34;18.383;38;Tiburones, rayas y quimeras;
1998;11004001XX;SKA;37;288.504;38;Tiburones, rayas y quimeras;
1998;11004XXXXX;RAJ;27;100.500;38;Tiburones, rayas y quimeras;
1998;11004XXXXX;RAJ;37;54.352;38;Tiburones, rayas y quimeras;
1998;11005XXXXX;STT;37;2.229;38;Tiburones, rayas y quimeras;
1998;1100801007;RMM;27;736;38;Tiburones, rayas y quimeras;
1998;110XXXXXXX;SRX;27;635.046;38;Tiburones, rayas y quimeras;
1998;1120100401;RAT;27;11.707;38;Tiburones, rayas y quimeras;
1998;11701XXXXX;STU;27;573;21;Esturiones, sollos;
1998;12105011XX059;SHD;27;27.842;24;Sábalos;
1998;1210501210;SAA;34;3.411.000;35;Arenques, sardinas y anchoas;
1998;1210501210;SAA;37;7.992.671;35;Arenques, sardinas y anchoas;
1998;12105012XX;SIX;27;3.050;35;Arenques, sardinas y anchoas;
1998;1210506401;PIL;27;35.068.083;35;Arenques, sardinas y anchoas;
1998;1210506401;PIL;34;127.522.919;35;Arenques, sardinas y anchoas;
1998;1210506401;PIL;37;37.829.503;35;Arenques, sardinas y anchoas;
1998;1210600201;ANE;27;13.609.544;35;Arenques, sardinas y anchoas;
1998;1210600201;ANE;34;164.223;35;Arenques, sardinas y anchoas;
1998;1210600201;ANE;37;11.103.137;35;Arenques, sardinas y anchoas;
1998;121XXXXXXX020;CLU;27;10.788.665;35;Arenques, sardinas y anchoas;
1998;121XXXXXXX020;CLU;37;19;35;Arenques, sardinas y anchoas;
1998;12305015XX;ARG;37;26.327;33;Peces costeros diversos;
1998;1231400701;ALC;27;4.756.000;35;Arenques, sardinas y anchoas;
1998;1430200201;ELE;27;23.076;22;Anguilas;
1998;1430200201;ELE;37;15.885;22;Anguilas;
1998;1431300101;COE;27;4.299.506;33;Peces costeros diversos;
1998;1431300101;COE;34;128.581;33;Peces costeros diversos;
1998;1431300101;COE;37;757.200;33;Peces costeros diversos;
1998;14313001XX;CGZ;34;8.601;33;Peces costeros diversos;
1998;1470100101;GAR;27;651.336;34;Peces demersales diversos;
1998;1470100101;GAR;37;346.815;34;Peces demersales diversos;
1998;1470200201;SAU;27;907.352;34;Peces demersales diversos;
1998;1470200201;SAU;37;16;34;Peces demersales diversos;
1998;1480203001;ANT;21;26.098;32;Bacalaos, merluzas y eglefinos;
1998;1480400101;USK;27;105.848;32;Bacalaos, merluzas y eglefinos;
1998;1480400202;COD;27;14.391.200;32;Bacalaos, merluzas y eglefinos;
1998;1480400501;LIN;27;9.255.316;32;Bacalaos, merluzas y eglefinos;
1998;1480400502;BLI;27;1.403.495;32;Bacalaos, merluzas y eglefinos;
1998;1480400504;SLI;27;72.906;32;Bacalaos, merluzas y eglefinos;
1998;14804005XX;LNZ;37;631;32;Bacalaos, merluzas y eglefinos;
1998;1480400601;GFB;27;4.504.687;32;Bacalaos, merluzas y eglefinos;
1998;1480400602;FOR;27;290.310;32;Bacalaos, merluzas y eglefinos;
1998;1480400602;FOR;34;10.852;32;Bacalaos, merluzas y eglefinos;
1998;14804006XX;FOX;27;120.390;32;Bacalaos, merluzas y eglefinos;
1998;14804006XX;FOX;34;6.355;32;Bacalaos, merluzas y eglefinos;
1998;14804006XX;FOX;37;760.909;32;Bacalaos, merluzas y eglefinos;
1998;1480400802;HKR;21;1.200.258;32;Bacalaos, merluzas y eglefinos;
1998;1480400802;HKR;27;56.227;32;Bacalaos, merluzas y eglefinos;
1998;1480400803;HKW;21;492.157;32;Bacalaos, merluzas y eglefinos;
1998;1480400803;HKW;27;12.641;32;Bacalaos, merluzas y eglefinos;
1998;1480401001;HAD;21;374;32;Bacalaos, merluzas y eglefinos;
1998;1480401001;HAD;27;540.262;32;Bacalaos, merluzas y eglefinos;
1998;1480401501;POK;27;397.257;32;Bacalaos, merluzas y eglefinos;
1998;1480401502;POL;27;216.591;32;Bacalaos, merluzas y eglefinos;
1998;1480401502;POL;34;35.093;32;Bacalaos, merluzas y eglefinos;
1998;1480401502;POL;37;234.407;32;Bacalaos, merluzas y eglefinos;
1998;1480403202;POD;27;54.279;32;Bacalaos, merluzas y eglefinos;
1998;1480403202;POD;37;278.430;32;Bacalaos, merluzas y eglefinos;
1998;1480403203;BIB;27;1.876.931;32;Bacalaos, merluzas y eglefinos;
1998;1480403203;BIB;37;393.904;32;Bacalaos, merluzas y eglefinos;
1998;1480403301;WHB;27;30.549.145;32;Bacalaos, merluzas y eglefinos;
1998;1480403301;WHB;34;47.988;32;Bacalaos, merluzas y eglefinos;
